Date, SOXL ,TNA,FAS,UPRO,NAIL
8/19/2016,2.81,38.79,29.14,12.56,0
8/22/2016,2.82,39.05,29.26,12.55,0
8/23/2016,2.86,39.89,29.4,12.63,32.28
8/24/2016,2.79,38.95,29.2,12.45,31.25
8/25/2016,2.82,39.14,29.42,12.4,31.28
8/26/2016,2.86,38.9,29.48,12.34,30.1
8/29/2016,2.89,39.53,30.21,12.51,0
8/30/2016,2.87,39.73,30.86,12.45,31.66
8/31/2016,2.87,39.07,30.92,12.34,30.62
9/1/2016,2.94,39.13,30.64,12.35,0
9/2/2016,2.93,40.26,31.18,12.51,30.32
9/6/2016,2.9,40.43,31.06,12.63,0
9/7/2016,2.84,41.15,31.26,12.63,30.88
9/8/2016,2.83,40.92,31.1,12.53,0
9/9/2016,2.52,37.07,29.21,11.64,27.18
9/12/2016,2.67,38.6,30.18,12.12,28.03
9/13/2016,2.59,36.41,28.7,11.6,0
9/14/2016,2.66,36.39,28.43,11.58,0
9/15/2016,2.85,37.74,29.01,11.93,0
9/16/2016,2.85,37.53,28.3,11.8,25.65
9/19/2016,2.86,38.27,28.79,11.8,26.17
9/20/2016,2.83,37.84,28.81,11.81,24.91
9/21/2016,2.94,39.39,29.57,12.2,25.1
9/22/2016,2.97,41.13,30.11,12.42,26.52
9/23/2016,2.88,40.27,29.7,12.23,26.55
9/26/2016,2.79,39.1,28.79,11.93,25.82
9/27/2016,2.94,39.55,29.11,12.15,26.35
9/28/2016,2.96,40.41,29.63,12.33,26.4
9/29/2016,3.06,38.67,28.42,11.99,26.1
9/30/2016,3.21,39.92,29.15,12.27,26.14
10/3/2016,3.14,39.52,28.56,12.16,25.8
10/4/2016,3.12,38.97,28.57,11.99,25.3
10/5/2016,3.19,39.66,29.07,12.15,26
10/6/2016,3.24,39.51,29.13,12.17,26.76
10/7/2016,3.23,38.53,29.04,12.04,25.36
10/10/2016,3.18,39.89,29.44,12.22,25.3
10/11/2016,2.98,37.72,28.54,11.77,25.25
10/12/2016,2.95,37.66,28.9,11.82,0
10/13/2016,2.84,36.71,28.33,11.7,23.3
10/14/2016,2.91,36.26,28.57,11.71,0
10/17/2016,2.86,36.16,28.32,11.59,0
10/18/2016,2.96,36.73,28.86,11.79,0
10/19/2016,2.92,37.19,29.46,11.89,24.67
10/20/2016,2.98,36.88,29.31,11.83,0
10/21/2016,2.96,36.78,29.43,11.83,23.3
10/24/2016,3.12,37.52,29.68,11.98,0
10/25/2016,3.12,36.67,29.48,11.88,22.3
10/26/2016,3.1,35.63,29.54,11.81,0
10/27/2016,3.06,34.37,29.19,11.71,20.36
10/28/2016,3,34.1,29.08,11.59,21.5
10/31/2016,3.05,34.44,29.36,11.58,21.04
11/1/2016,2.97,33.19,28.63,11.35,0
11/2/2016,2.91,31.95,27.86,11.13,20.01
11/3/2016,2.89,31.47,27.82,10.99,0
11/4/2016,2.84,32.05,27.66,10.93,20.79
11/7/2016,3.08,34.35,29.5,11.65,0
11/8/2016,3.1,34.63,29.77,11.81,20.61
11/9/2016,3.05,37.85,31.83,12.21,21.8
11/10/2016,2.86,39.6,33.72,12.29,22.54
11/11/2016,3.18,42.47,34.05,12.21,22.68
11/14/2016,3.13,44.2,35.75,12.23,23.49
11/15/2016,3.31,44.57,35.66,12.52,23.9
11/16/2016,3.43,44.61,34.86,12.45,23.22
11/17/2016,3.54,45.39,35.75,12.63,25.37
11/18/2016,3.61,46.05,35.99,12.55,25.45
11/21/2016,3.66,46.71,36.28,12.83,25.81
11/22/2016,3.8,48,36.61,12.91,25.7
11/23/2016,3.82,48.84,36.93,12.93,26.46
11/25/2016,3.84,49.37,37.18,13.08,27.12
11/28/2016,3.8,47.49,36.2,12.89,26.68
11/29/2016,3.78,47.38,36.48,12.97,27
11/30/2016,3.71,46.66,37.01,12.86,25.67
12/1/2016,3.16,45.9,37.66,12.72,24.3
12/2/2016,3.29,45.88,37.17,12.74,24.02
12/5/2016,3.41,48.28,38.44,12.95,25.21
12/6/2016,3.55,49.86,39.3,13.1,26.5
12/7/2016,3.77,51.21,41.23,13.6,28.32
12/8/2016,3.87,53.7,42.25,13.7,30.16
12/9/2016,3.82,53.94,42.42,13.95,29.09
12/12/2016,3.73,52.23,41.62,13.91,28.96
12/13/2016,3.86,52.26,41.79,14.17,29.27
12/14/2016,3.85,50.29,40.89,13.85,27.4
12/15/2016,4.05,51.49,41.63,13.99,26.63
12/16/2016,3.92,51.15,41.09,13.93,26.62
12/19/2016,4.04,52.16,41.44,14.01,27.28
12/20/2016,3.97,53.5,42.44,14.16,27.07
12/21/2016,3.97,52.48,42,14.05,27.6
12/22/2016,4.03,51.14,41.63,13.98,26.9
12/23/2016,4.09,51.9,41.83,14.03,26.25
12/27/2016,4.24,52.65,42.06,14.13,27.15
12/28/2016,4,50.98,40.95,13.8,26.49
12/29/2016,3.99,51.13,40.55,13.77,26.85
12/30/2016,3.81,50.58,40.9,13.63,25.38
1/3/2017,3.81,51.25,41.96,13.93,26
1/4/2017,3.85,53.88,43.27,14.17,27.91
1/5/2017,3.74,51.9,42.64,14.13,27.56
1/6/2017,3.83,51.4,43.02,14.29,26.03
1/9/2017,3.95,50.35,42.2,14.16,25.79
1/10/2017,4.01,51.83,42.24,14.13,26.55
1/11/2017,4.05,52.07,42.59,14.25,26.55
1/12/2017,3.95,50.84,42.05,14.15,0
1/13/2017,4.02,51.95,42.44,14.24,26.9
1/17/2017,3.83,49.77,40.65,14.11,26.44
1/18/2017,3.99,50.31,41.35,14.18,26.63
1/19/2017,3.93,49.04,40.59,14.04,25.97
1/20/2017,4.09,49.76,41.1,14.18,0
1/23/2017,4.01,49.2,40.9,14.07,0
1/24/2017,4.24,51.35,41.95,14.34,29.89
1/25/2017,4.43,52.92,43.3,14.69,31.65
1/26/2017,4.35,52.3,43.43,14.65,31.5
1/27/2017,4.52,51.69,42.75,14.6,30.37
1/30/2017,4.45,49.63,42.01,14.34,29.51
1/31/2017,4.27,50.55,41.5,14.33,28.95
2/1/2017,4.48,50.56,41.24,14.34,29.26
2/2/2017,4.47,50.03,41.25,14.36,29.8
2/3/2017,4.54,52.3,43.28,14.65,29.18
2/6/2017,4.59,51.16,42.88,14.59,29.86
2/7/2017,4.64,50.52,42.67,14.58,29.12
2/8/2017,4.66,50.25,42.25,14.63,0
2/9/2017,4.54,52.36,43.56,14.88,29.78
2/10/2017,4.53,53.51,44,15.06,31.38
2/13/2017,4.56,53.95,45.23,15.29,31.97
2/14/2017,4.52,54.49,46.33,15.49,30.19
2/15/2017,4.63,55.42,47.1,15.72,31.8
2/16/2017,4.65,54.9,47.06,15.69,31.75
2/17/2017,4.72,54.86,47,15.75,31.73
2/21/2017,4.92,56.07,47.87,16.02,32.16
2/22/2017,4.92,55.44,47.95,15.99,32.73
2/23/2017,4.68,54.35,48.26,16.03,32.31
2/24/2017,4.67,54.23,47.67,16.09,32.27
2/27/2017,4.81,55.77,48.22,16.16,34.48
2/28/2017,4.62,53.29,47.79,16.04,34.18
3/1/2017,4.84,56.2,50.66,16.68,36.91
3/2/2017,4.69,54.27,48.96,16.4,37
3/3/2017,4.68,54.11,49.32,16.42,36.85
3/6/2017,4.68,53,48.55,16.27,36.01
3/7/2017,4.72,51.91,48.11,16.13,36.25
3/8/2017,4.75,50.9,47.63,16.02,37.74
3/9/2017,4.77,50.31,47.68,16.08,36.5
3/10/2017,4.94,50.89,47.58,16.24,38.78
3/13/2017,5.05,51.32,47.79,16.26,37.98
3/14/2017,5.01,50.51,47.51,16.1,37.45
3/15/2017,5.13,52.81,47.88,16.48,38.8
3/16/2017,5.11,53.12,48.23,16.41,40.97
3/17/2017,5.14,53.62,47.32,16.3,40.41
3/20/2017,5.25,52.9,46.37,16.25,39.76
3/21/2017,4.89,48.66,43.17,15.64,37.56
3/22/2017,5.04,48.55,43.13,15.73,37.18
3/23/2017,5,49.33,43.51,15.68,37.66
3/24/2017,5.11,49.55,43.45,15.65,37.84
3/27/2017,5.14,49.83,42.75,15.59,37.83
3/28/2017,5.19,50.93,44.12,15.92,38.64
3/29/2017,5.14,51.48,43.75,15.99,38.86
3/30/2017,5.23,52.59,45.02,16.11,39.09
3/31/2017,5.22,52.89,44.4,16,38.87
4/3/2017,5.13,51.17,44.15,15.94,38.35
4/4/2017,5.05,50.97,43.88,15.97,37.97
4/5/2017,4.94,49.21,43.27,15.81,37.39
4/6/2017,4.96,50.59,43.91,15.94,38.09
4/7/2017,5.03,50.54,43.65,15.89,37.69
4/10/2017,4.91,50.78,43.55,15.91,38.2
4/11/2017,4.79,52.05,43.55,15.86,39.65
4/12/2017,4.54,49.95,42.65,15.66,38.68
4/13/2017,4.45,48.42,41.45,15.36,39.24
4/17/2017,4.63,50.11,43.26,15.75,40.01
4/18/2017,4.68,50.17,42.63,15.6,40.57
4/19/2017,4.76,50.73,42.38,15.52,40.21
4/20/2017,4.99,52.64,43.93,15.88,39.6
4/21/2017,4.92,52.2,43.07,15.75,39.65
4/24/2017,5.13,54.19,44.81,16.25,40.18
4/25/2017,5.29,55.73,45.69,16.53,40.05
4/26/2017,5.15,56.6,45.61,16.51,40.89
4/27/2017,5.37,56.55,45.32,16.55,41.44
4/28/2017,5.1,54.35,44.1,16.45,40.07
5/1/2017,5.24,55.19,44.72,16.55,39.89
5/2/2017,5.08,54.35,44.74,16.58,39.22
5/3/2017,5.13,53.47,44.86,16.52,39.07
5/4/2017,5.12,53.15,45.06,16.56,39.31
5/5/2017,5.17,54.14,45.12,16.76,39.61
5/8/2017,5.12,53.44,44.85,16.75,39.26
5/9/2017,5.27,53.4,44.32,16.71,40.97
5/10/2017,5.61,54.34,44.75,16.79,41.08
5/11/2017,5.66,53.27,44.1,16.69,40.84
5/12/2017,5.71,52.43,43.59,16.61,40.26
5/15/2017,5.98,53.59,44.55,16.86,41.5
5/16/2017,6.24,53.66,44.48,16.82,42.23
5/17/2017,5.42,49.36,41.68,15.94,39.8
5/18/2017,5.73,49.79,41.97,16.1,40.51
5/19/2017,5.92,50.48,42.88,16.41,42.34
5/22/2017,6.11,51.52,43.39,16.68,42.77
5/23/2017,6.04,52.05,44.23,16.78,41.24
5/24/2017,6.15,52.17,44.54,16.88,41.82
5/25/2017,6.26,52.24,44.86,17.11,41.32
5/26/2017,6.33,52.16,44.7,17.12,40.72
5/30/2017,6.46,50.97,43.89,17.08,40.76
5/31/2017,6.46,50.82,43.36,17.05,40.44
6/1/2017,6.47,53.72,44.65,17.45,41.35
6/2/2017,6.67,54.78,44.51,17.62,43.31
6/5/2017,6.72,53.79,44.58,17.6,41.99
6/6/2017,6.79,53.59,44.04,17.44,41.75
6/7/2017,6.95,53.79,44.85,17.52,42
6/8/2017,7.31,55.91,45.79,17.54,42.11
6/9/2017,6.39,56.73,47.51,17.47,42.11
6/12/2017,6.28,56.5,47.75,17.44,42.73
6/13/2017,6.41,57.33,48.46,17.69,44.92
6/14/2017,6.2,56.37,48.67,17.63,46.1
6/15/2017,6.05,55.54,48.35,17.52,44.39
6/16/2017,5.98,55.07,48.25,17.52,44.11
6/19/2017,6.32,56.25,49.28,17.96,45.39
6/20/2017,6.11,54.54,48.36,17.62,46.04
6/21/2017,6.32,54.18,47.56,17.58,45.88
6/22/2017,6.27,54.73,46.93,17.56,44.29
6/23/2017,6.33,55.78,46.67,17.64,44.77
6/26/2017,6.17,56.05,47.41,17.65,45.02
6/27/2017,5.67,54.61,47.6,17.24,44.07
6/28/2017,5.96,57.11,49.37,17.68,45.91
6/29/2017,5.52,56.03,49.53,17.23,43.51
6/30/2017,5.43,55.75,49.39,17.31,46
7/3/2017,5.2,57.1,50.94,17.4,45.46
7/5/2017,5.53,56.58,50.99,17.51,45.59
7/6/2017,5.46,54.32,49.51,17.04,44.32
7/7/2017,5.72,55.83,50.38,17.36,47.3
7/10/2017,5.93,55.19,50.17,17.41,48.75
7/11/2017,6.07,55.61,49.55,17.36,47.7
7/12/2017,6.36,56.87,50.17,17.76,47.58
7/13/2017,6.31,57,50.91,17.84,47.86
7/14/2017,6.56,57.28,50.76,18.08,48.17
7/17/2017,6.47,57.72,50.62,18.08,48.52
7/18/2017,6.53,57.24,50.54,18.11,46.47
7/19/2017,6.71,58.95,51,18.4,47.59
7/20/2017,6.77,59.06,50.96,18.41,45.9
7/21/2017,6.59,58.26,50.97,18.38,47.04
7/24/2017,6.53,58.45,51.43,18.36,46.6
7/25/2017,6.53,60.03,52.75,18.47,48.11
7/26/2017,6.72,59.11,52.34,18.48,46.94
7/27/2017,6.42,57.94,51.68,18.44,46.44
7/28/2017,6.35,57.46,51.52,18.35,45.7
7/31/2017,6.21,56.93,52.28,18.33,45.21
8/1/2017,6.32,57.26,53.3,18.44,47.35
8/2/2017,6.18,55.41,53.29,18.46,47.64
8/3/2017,6.11,54.55,52.65,18.37,47.36
8/4/2017,6.11,55.29,53.39,18.45,48.92
8/7/2017,6.43,55.6,53.37,18.55,48.9
8/8/2017,6.36,55.04,52.95,18.43,49.06
8/9/2017,6.3,53.61,52.74,18.41,48.57
8/10/2017,5.78,50.76,50.28,17.64,45.8
8/11/2017,5.87,50.86,49.68,17.71,45.99
8/14/2017,6.33,53.16,51.7,18.23,48.03
8/15/2017,6.37,51.92,52.02,18.22,47.32
8/16/2017,6.4,51.95,52.05,18.31,47.75
8/17/2017,5.89,49.07,49.7,17.46,46.23
8/18/2017,5.95,49.02,49.39,17.36,43.94
8/21/2017,5.82,48.99,49.51,17.41,44
8/22/2017,6.09,50.5,50.64,17.93,44
8/23/2017,6.17,50.22,50.63,17.75,42.67
8/24/2017,6.17,50.75,50.55,17.63,42.14
8/25/2017,6.08,51.11,50.93,17.74,43.5
8/28/2017,6.12,51.78,50.33,17.75,43
8/29/2017,6.17,51.8,49.85,17.8,42.7
8/30/2017,6.48,52.79,50.52,18.06,43.48
8/31/2017,6.67,54.35,50.77,18.37,45.6
9/1/2017,6.76,55.22,51.11,18.47,46.09
9/5/2017,6.47,53.66,48.56,18.05,45.02
9/6/2017,6.51,53.93,48.86,18.23,45.8
9/7/2017,6.54,53.56,47.65,18.22,45.68
9/8/2017,6.3,53.67,48.3,18.14,47.21
9/11/2017,6.67,55.39,50.57,18.71,48.22
9/12/2017,6.76,56.35,51.59,18.92,49.9
9/13/2017,6.78,56.87,51.47,18.95,48.08
9/14/2017,6.88,56.67,51.32,18.93,48.51
9/15/2017,7.23,57.27,51.66,19.01,48.23
9/18/2017,7.51,58.5,52.68,19.11,49.16
9/19/2017,7.59,58.5,53.34,19.16,49.77
9/20/2017,7.27,59.1,53.95,19.19,48.15
9/21/2017,7.18,58.94,54.23,19.02,48.71
9/22/2017,7.29,59.6,54.07,19.03,48.8
9/25/2017,6.86,59.92,53.64,18.92,49.93
9/26/2017,6.85,60.47,53.59,18.95,51.22
9/27/2017,7.33,64.04,54.93,19.15,52.05
9/28/2017,7.49,64.54,55.4,19.23,54.43
9/29/2017,7.68,64.9,55.97,19.41,56.1
10/2/2017,7.82,67.32,57,19.66,56.64
10/3/2017,7.89,67.75,57.47,19.8,58.4
10/4/2017,7.95,67.13,57.16,19.86,60.05
10/5/2017,7.96,67.66,58.72,20.2,59.27
10/6/2017,8.07,67.37,58.65,20.15,60.04
10/9/2017,8.24,66.55,58.28,20.05,59.9
10/10/2017,8.4,67.1,58.97,20.19,59.64
10/11/2017,8.56,66.94,59.07,20.28,60.68
10/12/2017,8.47,66.74,58.38,20.2,60.31
10/13/2017,8.64,66.43,58.45,20.25,60.08
10/16/2017,8.76,66.25,58.88,20.34,60.35
10/17/2017,8.74,65.66,58.19,20.38,60.15
10/18/2017,8.83,66.55,58.85,20.44,60.75
10/19/2017,8.75,66.32,58.97,20.46,63.75
10/20/2017,8.88,67.18,60.5,20.75,65.36
10/23/2017,9.02,65.68,60.07,20.53,65.57
10/24/2017,9.21,66.07,60.79,20.62,67.58
10/25/2017,8.85,65.1,60.22,20.34,66.49
10/26/2017,9.01,65.56,60.87,20.38,68.93
10/27/2017,9.56,66.87,61.02,20.9,69.65
10/30/2017,9.65,64.76,60.47,20.66,69.28
10/31/2017,9.86,66.16,60.35,20.74,71.7
11/1/2017,9.77,64.89,60.6,20.85,72.95
11/2/2017,9.9,65.35,61.89,20.86,67.74
11/3/2017,10.43,65.12,61.48,21.05,68.12
11/6/2017,10.87,65.48,61.93,21.13,70.17
11/7/2017,10.84,63.17,60.42,21.11,69.78
11/8/2017,10.95,63.4,60.03,21.22,72.24
11/9/2017,10.29,62.64,59.55,20.97,72.88
11/10/2017,10.48,62.51,59.24,20.95,72.95
11/13/2017,10.57,62.53,59.59,21,74
11/14/2017,10.54,62.05,59.62,20.87,76.23
11/15/2017,10.26,61.23,59.34,20.55,74.5
11/16/2017,10.72,63.94,59.82,21.04,75.54
11/17/2017,10.58,64.74,59.43,20.88,77.6
11/20/2017,10.95,66.15,60.02,20.97,79.25
11/21/2017,11.34,68.23,60.85,21.38,83.08
11/22/2017,11.12,68.01,60.14,21.31,83
11/24/2017,11.42,68.08,60.26,21.45,84.5
11/27/2017,10.99,67.39,60.01,21.44,83.25
11/28/2017,10.98,70.59,63.16,22.07,87.05
11/29/2017,9.54,71.26,64.74,22.03,90.01
11/30/2017,9.71,71.59,65.89,22.58,92.32
12/1/2017,9.38,70.72,66.15,22.46,90.88
12/4/2017,8.7,70.01,67.23,22.37,92.79
12/5/2017,8.71,67.93,66.32,22.13,87
12/6/2017,8.8,67,66.2,22.13,84.28
12/7/2017,9.06,68.33,66.93,22.34,86.07
12/8/2017,8.92,68.48,67.94,22.7,88.75
12/11/2017,9.07,68.37,67.73,22.92,87.23
12/12/2017,8.8,67.81,69.39,23.03,85.2
12/13/2017,8.8,68.93,67.5,23.02,83.75
12/14/2017,8.78,66.7,66.62,22.74,83.58
12/15/2017,9.17,69.51,68.36,23.29,85.89
12/18/2017,9.79,72.27,69.79,23.73,89.81
12/19/2017,9.74,70.44,68.25,23.46,87.65
12/20/2017,9.95,70.81,67.5,23.42,89.17
12/21/2017,9.63,71.74,68.48,23.54,91.92
12/22/2017,9.6,71.33,68.38,23.52,90.7
12/26/2017,9.32,71.41,68.1,23.43,91.89
12/27/2017,9.42,71.3,68.39,23.48,92.28
12/28/2017,9.48,72.04,69.26,23.59,94.28
12/29/2017,9.19,70.27,68.38,23.36,92.3
1/2/2018,9.95,72.26,67.94,23.84,94
1/3/2018,10.45,72.45,68.86,24.27,100.95
1/4/2018,10.63,72.98,69.92,24.58,98.99
1/5/2018,10.82,73.46,70.94,25.06,102.91
1/8/2018,11.07,73.74,71.05,25.18,103.95
1/9/2018,10.75,73.49,71.79,25.36,103.56
1/10/2018,10.35,73.43,72.5,25.24,98.94
1/11/2018,10.53,77.27,73.33,25.77,104.95
1/12/2018,10.7,78.18,74.51,26.27,105.27
1/16/2018,10.81,75.24,74.06,26,100.37
1/17/2018,11.74,77.37,75.88,26.75,106.03
1/18/2018,11.91,75.8,75.33,26.63,103.75
1/19/2018,11.94,78.65,76.89,26.95,107.49
1/22/2018,12.22,79.89,78.79,27.61,109
1/23/2018,12.49,80.67,79.48,27.81,107.93
1/24/2018,11.63,79.26,80.39,27.76,106.76
1/25/2018,11.03,79.32,80.19,27.79,100
1/26/2018,12.08,80.14,81.71,28.74,99.05
1/29/2018,12.04,78.79,80.11,28.15,91.03
1/30/2018,11.3,76.56,77.7,27.28,88.95
1/31/2018,11.59,75.41,78.8,27.61,86.1
2/1/2018,11.42,76.02,79.7,27.23,85.66
2/2/2018,10.47,71.66,74.82,25.47,77.4
2/5/2018,9.07,63.54,65.03,22.34,67.57
2/6/2018,10,65.67,67.99,23.63,74.84
2/7/2018,9.33,65.73,67.93,23.18,74.85
2/8/2018,8.15,60.01,60.51,20.6,65.06
2/9/2018,8.9,61.52,63,21.55,65.84
2/12/2018,9.37,63.32,65.24,22.4,68.78
2/13/2018,9.35,63.77,66.18,22.59,68.8
2/14/2018,9.98,67.06,69.68,23.52,72.68
2/15/2018,10.35,69.28,71.23,24.38,72.43
2/16/2018,10.23,69.91,71.46,24.4,75.1
2/20/2018,10.76,68.3,70.51,23.97,72.4
2/21/2018,10.4,68.5,69.6,23.59,71.1
2/22/2018,10.32,68.15,68.88,23.68,69.91
2/23/2018,10.99,70.78,72,24.81,70.28
2/26/2018,11.69,72.14,74.49,25.67,70.84
2/27/2018,11.58,69.11,72.14,24.68,65.18
2/28/2018,11.26,65.9,69.95,23.88,60.01
3/1/2018,10.72,65.28,66.97,22.91,60.23
3/2/2018,11.27,68.42,67.65,23.26,61.01
3/5/2018,11.58,70.13,70.38,24.04,62.88
3/6/2018,12.1,72.39,71.18,24.23,66.35
3/7/2018,12.2,74.28,71.27,24.21,66.25
3/8/2018,12.25,73.87,71.87,24.53,65.38
3/9/2018,13.01,77.28,76.18,25.81,68.8
3/12/2018,13.42,77.8,75.83,25.72,70.04
3/13/2018,12.79,76.6,74.03,25.22,71.21
3/14/2018,12.79,75.61,72.45,24.82,68.3
3/15/2018,12.75,74.48,72.45,24.73,65.69
3/16/2018,12.74,75.58,73.17,24.81,67.54
3/19/2018,12,73.54,71.26,23.8,66.23
3/20/2018,12.28,73.55,71.79,23.91,65.48
3/21/2018,12.37,74.67,71.19,23.77,68.76
3/22/2018,11.35,69.83,64.78,22.19,64.2
3/23/2018,10.21,65.28,59.68,20.55,62.1
3/26/2018,11.5,69.57,64.71,22.25,66.55
3/27/2018,10.22,65.55,61.42,21.08,63.58
3/28/2018,9.57,65.4,62.05,20.91,62.7
3/29/2018,10.19,67.34,64.28,21.79,65.03
4/2/2018,9.01,62.56,60.37,20.29,58.24
4/3/2018,9.52,65.05,62.46,21.06,60.7
4/4/2018,9.89,67.4,64.23,21.79,69.66
4/5/2018,9.58,69.06,65.45,22.24,72.96
4/6/2018,8.71,65.18,61.26,20.77,67.46
4/9/2018,8.87,65.2,61.87,21.02,65.46
4/10/2018,9.72,68.82,64.15,22.03,66.29
4/11/2018,9.72,69.34,62.47,21.7,63.53
4/12/2018,10.28,70.66,64.68,22.21,61.94
4/13/2018,10.04,69.71,62.64,22.02,61.87
4/16/2018,10.1,71.48,63.55,22.55,63.71
4/17/2018,10.67,73.75,64.28,23.28,65.93
4/18/2018,10.34,74.37,63.82,23.33,66.89
4/19/2018,9.01,72.89,65.11,22.92,61.02
4/20/2018,8.68,71.71,64.84,22.35,58.79
4/23/2018,8.33,71.37,64.66,22.34,59.35
4/24/2018,8.13,70.19,63.44,21.44,57.65
4/25/2018,8.1,69.86,63.13,21.59,59.52
4/26/2018,8.6,70.78,64.2,22.24,62.2
4/27/2018,8.41,70.46,64.57,22.28,62.8
4/30/2018,8.13,68.54,63.46,21.76,58.34
5/1/2018,8.53,69.51,64,21.88,60.38
5/2/2018,8.41,70.24,62.34,21.42,58.18
5/3/2018,8.56,69.1,61.48,21.27,59.63
5/4/2018,9.18,71.62,63.55,22.1,61.25
5/7/2018,9.43,73.41,64.77,22.32,61.54
5/8/2018,9.63,74.57,65.64,22.33,62.19
5/9/2018,10.05,75.79,67.94,22.98,58.86
5/10/2018,10.59,76.94,69.51,23.61,59.52
5/11/2018,10.33,77.34,69.43,23.74,60.6
5/14/2018,10.74,76.54,68.89,23.84,59.57
5/15/2018,10.36,76.51,68.02,23.33,52.79
5/16/2018,10.78,78.82,68.13,23.63,53.65
5/17/2018,10.65,79.93,67.83,23.57,55.52
5/18/2018,10.2,80.21,66.78,23.39,57.81
5/21/2018,10.52,81.85,68.28,23.91,58.56
5/22/2018,10.7,80.08,68.98,23.71,54.55
5/23/2018,10.87,80.43,68.54,23.89,56.88
5/24/2018,10.98,80.5,67.51,23.76,57.12
5/25/2018,11.25,80.05,66.94,23.56,59.7
5/29/2018,11.04,79.71,62.38,22.79,60.28
5/30/2018,11.26,83.29,65.38,23.66,59.51
5/31/2018,11.01,83.29,65.38,23.17,57.68
6/1/2018,11.75,83.04,65.8,23.9,58.38
6/4/2018,12.04,84.2,67.06,24.24,59.39
6/5/2018,12.2,85.79,66.6,24.31,60.09
6/6/2018,12.43,87.6,69.64,24.92,61.55
6/7/2018,12.1,86.2,69.36,24.88,62.03
6/8/2018,11.79,87.03,70.03,25.08,66.61
6/11/2018,11.7,87.38,69.56,25.18,65.87
6/12/2018,11.88,88.42,69.43,25.29,69.04
6/13/2018,11.84,87.46,68.32,25,61.64
6/14/2018,12.04,88.83,67.47,25.21,62.17
6/15/2018,12.02,88.75,67.35,25.11,61.54
6/18/2018,11.65,90.09,67.52,24.93,59.28
6/19/2018,11.24,90.24,66.77,24.65,58.78
6/20/2018,11.42,92.36,67,24.73,59.34
6/21/2018,10.99,89.68,66.57,24.28,57.6
6/22/2018,10.73,88.65,66.07,24.39,55.61
6/25/2018,9.79,84.47,63.82,23.42,52.92
6/26/2018,9.89,86.06,63.53,23.55,55.23
6/27/2018,9.16,81.81,61.31,22.96,52.92
6/28/2018,9.39,82.48,62.97,23.37,53.98
6/29/2018,9.43,82.16,63,23.44,55.5
7/2/2018,9.61,83.98,63.66,23.57,54.75
7/3/2018,9.06,84.91,62.51,23.3,56.12
7/5/2018,9.8,87.84,63.6,23.89,57.58
7/6/2018,10.17,90,64.53,24.46,58.03
7/9/2018,10.36,91.71,67.5,25.14,60.19
7/10/2018,10.68,90.35,67.08,25.4,59.57
7/11/2018,9.85,88.23,66.62,24.87,58.4
7/12/2018,10.06,89.34,67.33,25.5,58.71
7/13/2018,9.93,88.72,66.29,25.55,59.18
7/16/2018,9.89,87.56,68.11,25.5,59.02
7/17/2018,10.33,88.65,68.38,25.82,63.3
7/18/2018,10.56,89.42,70.44,25.96,62.71
7/19/2018,10.48,91.17,68.8,25.66,63.78
7/20/2018,10.33,90.11,68.85,25.57,60.37
7/23/2018,10.37,90.42,70.58,25.72,58.31
7/24/2018,10.03,87.6,70.64,26.07,54.87
7/25/2018,10.19,88.43,71.85,26.78,51.28
7/26/2018,10.75,89.82,71.4,26.53,54.45
7/27/2018,10.59,84.91,70.65,26.01,52.55
7/30/2018,10.29,83.24,69.8,25.58,51.85
7/31/2018,10.48,85.78,69.52,25.96,53.42
8/1/2018,10.42,85.55,70.1,25.85,52.7
8/2/2018,10.75,87.38,70.42,26.23,52.04
8/3/2018,10.8,86.28,71.5,26.59,52.1
8/6/2018,10.99,87.84,72.18,26.88,52.45
8/7/2018,11.26,88.44,72.88,27.12,55.15
8/8/2018,11.35,88.29,73.15,27.06,54.09
8/9/2018,11,88.85,72.48,26.95,55.44
8/10/2018,10.17,88.1,70.58,26.41,53.75
8/13/2018,10.21,86.55,69.17,26.13,49.23
8/14/2018,10.18,89.12,70.69,26.62,50.62
8/15/2018,9.76,85.8,69.7,26.03,49.79
8/16/2018,9.69,87.99,71.94,26.62,50.81
8/17/2018,9.47,89.23,72.74,26.88,51.04
8/20/2018,9.45,89.93,73.27,27.09,51.62
8/21/2018,10.01,92.97,73.62,27.24,57.3
8/22/2018,10.14,93.69,73.21,27.22,55.56
8/23/2018,10.17,92.86,72.53,27.07,53.69
8/24/2018,10.61,94.17,73.45,27.56,53.08
8/27/2018,11.11,94.75,75.5,28.2,55
8/28/2018,11.24,94.74,75.77,28.24,54.09
8/29/2018,11.33,95.75,76.1,28.7,54.09
8/30/2018,11.01,95.49,74.75,28.33,52.05
8/31/2018,11.2,96.51,74.72,28.32,51.9
9/4/2018,11.46,95.36,75.53,28.19,52.3
9/5/2018,11.29,94.53,74.71,27.96,53.81
9/6/2018,10.39,92.52,74.38,27.69,53.02
9/7/2018,10.26,92.26,73.5,27.51,50.09
9/10/2018,10.6,92.89,73.78,27.67,51.16
9/11/2018,10.28,93.14,74.18,27.96,52.27
9/12/2018,9.93,92.43,73.23,27.96,53.85
9/13/2018,10.28,92.41,73.22,28.42,51.95
9/14/2018,10.61,93.64,73.93,28.45,52.85
